description Old,description New ,similarity,Title New,Title Old,similarity
دافعت الشرطة الأميركية عن سلوك عناصرها الذي اتسم بالعنف المفرط أثناء اعتقال فتى يبلغ من العمر 17 عاما، ووثق شريط فيديو لحظات الاعتقال التي فجرت غضبا واحتجاجات.,دافعت الشرطة الأميركية عن سلوك عناصرها الذي اتسم بالعنف المفرط أثناء اعتقال فتى يبلغ من العمر 17 عاما، ووثق شريط فيديو لحظات الاعتقال التي فجرت غضبا واحتجاجات.,1.0,الشرطة الأميركية تدافع عن نفسها إزاء فيديو الاعتقال العنيف, الشرطة الأميركية تدافع عن نفسها إزاء فيديو الاعتقال العنيف ,0.9830508474576272
"لا تكاد تمر بضعة أيام دون إعلان عن عقوبات غربية جديدة ضد روسيا، لكن ""الرد العكسي"" من موسكو هو الذي يبدو ""خانقا"" على العالم الغربي، سواء على المستوي السياسي أو الاقتصادي.","لا تكاد تمر بضعة أيام دون إعلان عن عقوبات غربية جديدة ضد روسيا، لكن ""الرد العكسي"" من موسكو هو الذي يبدو ""خانقا"" على العالم الغربي، سواء على المستوي السياسي أو الاقتصادي.",1.0,كرة الثلج.. كيف انقلبت العقوبات الروسية على دول الغرب؟, خاص كرة الثلج.. كيف انقلبت العقوبات الروسية على دول الغرب؟ ,0.9473684210526315
تأمل الجزائر ونيجيريا والنيجر بتحقيق مكاسب استراتيجية وسياسية واقتصادية كبيرة من مشروع خط أنابيب الغاز الطبيعي العابر بين الدول الثلاثة إلى أوروبا، وهي مكاسب محاطة بتهديدات أمنية كبيرة، نتيجة تمركز جماعات إرهابية في المناطق الصحراوية التي يمر منها.,تأمل الجزائر ونيجيريا والنيجر بتحقيق مكاسب استراتيجية وسياسية واقتصادية كبيرة من مشروع خط أنابيب الغاز الطبيعي العابر بين الدول الثلاثة إلى أوروبا، وهي مكاسب محاطة بتهديدات أمنية كبيرة، نتيجة تمركز جماعات إرهابية في المناطق الصحراوية التي يمر منها.,1.0,"خط الغاز ""المنقذ"" لأوروبا.. مكاسب للجزائر بمخاطر محفوفة"," خاص خط الغاز ""المنقذ"" لأوروبا.. مكاسب للجزائر بمخاطر محفوفة ",0.9482758620689655
خلّف العثور على جثة طبيبة حالة من الصدمة في النمسا، خاصة أنها كانت تلقت تهديدات بالقتل إثر دفاعها عن تلقي اللقاح المضاد لفيروس كورونا، وعجزها عن توفير  الأمن لنفسها.,خلّف العثور على جثة طبيبة حالة من الصدمة في النمسا، خاصة أنها كانت تلقت تهديدات بالقتل إثر دفاعها عن تلقي اللقاح المضاد لفيروس كورونا، وعجزها عن توفير الأمن لنفسها.,0.9969604863221885,صدمة في دولة أوروبية.. مقتل طبيبة دافعت عن لقاحات كورونا, صدمة في دولة أوروبية.. مقتل طبيبة دافعت عن لقاحات كورونا ,0.9824561403508771
دعا الرئيس‭‭ ‬‬البرازيلي السابق لويس إيناسيو لولا دا سيلفا مؤيديه إلى الخروج إلى الشوارع لمساعدته في الفوز بالانتخابات التي ستقام في أكتوبر المقبل في البرازيل وحرمان الرئيس الحالي جايير بولسونارو المنتمي لليمين المتطرف من الفوز بولاية ثانية.,دعا الرئيس‭‭ ‬‬البرازيلي السابق لويس إيناسيو لولا دا سيلفا مؤيديه إلى الخروج إلى الشوارع لمساعدته في الفوز بالانتخابات التي ستقام في أكتوبر المقبل في البرازيل وحرمان الرئيس الحالي جايير بولسونارو المنتمي لليمين المتطرف من الفوز بولاية ثانية.,1.0,لولا يدعو أنصاره للخروج للشوارع لمساعدته بالفوز بالانتخابات, لولا يدعو أنصاره للخروج للشوارع لمساعدته بالفوز بالانتخابات ,0.9833333333333333
"تفتتح الجزائر، السبت، رسميا منجم الحديد الكبير بغار جبيلات بمحافظة تندوف، أقصى جنوب غرب الجزائر، وذلك لأول مرة منذ اكتشافه عام 1952، وهو المنجم الذي يوصف بـ ""عملاق المناجم النائم"".","تفتتح الجزائر، السبت، رسميا منجم الحديد الكبير بغار جبيلات بمحافظة تندوف، أقصى جنوب غرب الجزائر، وذلك لأول مرة منذ اكتشافه عام 1952، وهو المنجم الذي يوصف بـ ""عملاق المناجم النائم"".",1.0,"كيف سيغير ""عملاق الحديد النائم"" مكانة الجزائر الاقتصادية؟"," خاص كيف سيغير ""عملاق الحديد النائم"" مكانة الجزائر الاقتصادية؟ ",0.95
قال علماء إن درجات الحرارة الزائدة في جميع أنحاء أوروبا في يوليو الجاري ستعقبها موجة حر طويلة الأمد في مياه البحر المتوسط، مما يمكن أن يدمر النظم البيئية ويقتل أعدادا من الكائنات والأنواع البحرية في الأسابيع المقبلة.,قال علماء إن درجات الحرارة الزائدة في جميع أنحاء أوروبا في يوليو الجاري ستعقبها موجة حر طويلة الأمد في مياه البحر المتوسط، مما يمكن أن يدمر النظم البيئية ويقتل أعدادا من الكائنات والأنواع البحرية في الأسابيع المقبلة.,1.0,الموت في أغسطس.. موجة حر غير مسبوقة في مياه البحر المتوسط, الموت في أغسطس.. موجة حر غير مسبوقة في مياه البحر المتوسط ,0.9827586206896551
تسارع السلطات المغربية الزمن لتطويق أزمة الماء التي تلوح في الأفق، معلنة مجموعة من الإجراءات لترشيد استعمال الموارد المائية وكبح إهدارها، في ظل تراجع حقينة السدود والجفاف الذي شهدته البلاد الناجم عن قلة التساقطات المطرية، إلى جانب تراجع الفرشة المائية.,تسارع السلطات المغربية الزمن لتطويق أزمة الماء التي تلوح في الأفق، معلنة مجموعة من الإجراءات لترشيد استعمال الموارد المائية وكبح إهدارها، في ظل تراجع حقينة السدود والجفاف الذي شهدته البلاد الناجم عن قلة التساقطات المطرية، إلى جانب تراجع الفرشة المائية.,1.0,المغرب.. العطش يهدد 50 مدينة وإجراءات طارئة لتطويق الجفاف, خاص المغرب.. العطش يهدد 50 مدينة وإجراءات طارئة لتطويق الجفاف ,0.95
وثق مقطع فيديو لحظة انفجار قنبلة يدوية في ملعب الكريكيت الرئيسي في العاصمة الأفغانية كابول خلال مباراة بالدوري المحلي يوم الجمعة.,وثق مقطع فيديو لحظة انفجار قنبلة يدوية في ملعب الكريكيت الرئيسي في العاصمة الأفغانية كابول خلال مباراة بالدوري المحلي يوم الجمعة.,1.0,فيديو يوثق.. إلقاء قنبلة يدوية على ملعب خلال مباراة, فيديو يوثق.. إلقاء قنبلة يدوية على ملعب خلال مباراة ,0.9807692307692307
"عاش صياد لحظة رعب حقيقية بعدما لمح مخلوقا، وصفه بـ""نصف إنسان ونصف كلب""، على ضفة إحدى الأنهار في سان بينيتو التابعة لولاية تكساس الأميركية.","عاش صياد لحظة رعب حقيقية بعدما لمح مخلوقا، وصفه بـ""نصف إنسان ونصف كلب""، على ضفة إحدى الأنهار في سان بينيتو التابعة لولاية تكساس الأميركية.",1.0,"""نصف إنسان ونصف كلب"".. مخلوق غريب يرعب صيادا في أميركا"," ""نصف إنسان ونصف كلب"".. مخلوق غريب يرعب صيادا في أميركا ",0.9818181818181818
"أشعلت قاذفة الصواريخ الأميركية ""هيمارس""، الحرب في أوكرانيا وأثارت جدلًا كبيرًا حول إمكانية إسقاطها من عدمه، لكن تقارير غربية كشفت عن أن هناك 5 أسلحة قادرة على القضاء على المنظومة الأميركية بسهولة؛ بينها سلاحان بيد دول صديقة لموسكو.","أشعلت قاذفة الصواريخ الأميركية ""هيمارس""، الحرب في أوكرانيا وأثارت جدلًا كبيرًا حول إمكانية إسقاطها من عدمه، لكن تقارير غربية كشفت عن أن هناك 5 أسلحة قادرة على القضاء على المنظومة الأميركية بسهولة؛ بينها سلاحان بيد دول صديقة لموسكو.",1.0,"حرب أوكرانيا.. 5 صواريخ تستطيع قهر ""هيمارس"" الأميركية"," حرب أوكرانيا.. 5 صواريخ تستطيع قهر ""هيمارس"" الأميركية ",0.9814814814814815
أعلنت وزارة الدفاع الروسية، اليوم السبت، مقتل نحو 250 من القوميين المتطرفين الأوكرانيين خلال عمليات للقوات الروسية في أنحاء متفرقة من إقليم دونباس وأوكرانيا خلال آخر 24 ساعة.,أعلنت وزارة الدفاع الروسية، اليوم السبت، مقتل نحو 250 من القوميين المتطرفين الأوكرانيين خلال عمليات للقوات الروسية في أنحاء متفرقة من إقليم دونباس وأوكرانيا خلال آخر 24 ساعة.,1.0,روسيا: تدمير قطار عسكري ومقتل مئات الجنود الأوكرانيين, روسيا: تدمير قطار عسكري ومقتل مئات الجنود الأوكرانيين ,0.9814814814814815
