description Old,description New ,similarity,Title New,Title Old,similarity
قال مسؤولون أوكرانيون إن القوات الأوكرانية قصفت نقطتي تفتيش عسكريتين ومنصة إنزال يوم الخميس، في ثاني هجوم هذا الأسبوع على منطقة تسيطر عليها روسيا في جنوب أوكرانيا.,قال مسؤولون أوكرانيون إن القوات الأوكرانية قصفت نقطتي تفتيش عسكريتين ومنصة إنزال يوم الخميس، في ثاني هجوم هذا الأسبوع على منطقة تسيطر عليها روسيا في جنوب أوكرانيا.,1.0,معركة الجنوب.. أوكرانيا تباغت الجيش الروسي بهجوم خاطف, معركة الجنوب.. أوكرانيا تباغت الجيش الروسي بهجوم خاطف ,0.9814814814814815
أعلنت السلطات التنزانية أنها أرسلت فريقا من الأطباء وخبراء الصحة إلى جنوب شرق البلاد للتحقيق في مرض غامض أودى بحياة ثلاثة أشخاص.,أعلنت السلطات التنزانية أنها أرسلت فريقا من الأطباء وخبراء الصحة إلى جنوب شرق البلاد للتحقيق في مرض غامض أودى بحياة ثلاثة أشخاص.,1.0,مرض غامض يجتاح دولة إفريقية ويتسبب بوفيات, مرض غامض يجتاح دولة إفريقية ويتسبب بوفيات ,0.9761904761904762
كشفت وزارة الدفاع الروسية، يوم الأربعاء، عن تدميرها 4 طائرات أوكرانية فوق دونيتسك وميكولايف.,كشفت وزارة الدفاع الروسية، يوم الأربعاء، عن تدميرها 4 طائرات أوكرانية فوق دونيتسك وميكولايف.,1.0,"روسيا تعلن صيدها ""الثمين"" من الطائرات الأوكرانية..وكييف تنفي"," روسيا تعلن صيدها ""الثمين"" من الطائرات الأوكرانية..وكييف تنفي ",0.9836065573770492
"أعلنت المتحدثة باسم وزارة الخارجية الروسية، ماريا زاخاروفا، الخميس، أن الولايات المتحدة تقدم معلومات استخباراتية لأوكرانيا لقصف دونباس باستخدام راجمات ""هيمارس"".","أعلنت المتحدثة باسم وزارة الخارجية الروسية، ماريا زاخاروفا، الخميس، أن الولايات المتحدة تقدم معلومات استخباراتية لأوكرانيا لقصف دونباس باستخدام راجمات ""هيمارس"".",1.0,"روسيا تتهم أميركا بدعم أوكرانيا ""استخباراتيا"" لقصف دونباس"," روسيا تتهم أميركا بدعم أوكرانيا ""استخباراتيا"" لقصف دونباس ",0.9827586206896551
صفحة التغطية المباشرة من بي بي سي عربي,صفحة التغطية المباشرة من بي بي سي عربي,1.0,دعوات فلسطينية للتظاهر احتجاجا على أهداف زيارة بايدن، واستقالة رئيس سريلانكا رسميا من منصبه بعد وصوله سنغافورة - BBC Arabic,دعوات فلسطينية للتظاهر احتجاجا على أهداف زيارة بايدن، واستقالة رئيس سريلانكا رسميا من منصبه بعد وصوله سنغافورة,0.944206008583691
تتوالى التصريحات الأوروبية التي تعتبرها كييف تغيرا في المواقف بعد ما يقارب 5 أشهر على العملية العسكرية الروسية في أوكرانيا.,تتوالى التصريحات الأوروبية التي تعتبرها كييف تغيرا في المواقف بعد ما يقارب 5 أشهر على العملية العسكرية الروسية في أوكرانيا.,1.0,المصالح الاقتصادية تتصدر.. سيناريوهات أوروبا تجاه كييف تتغير, خاص المصالح الاقتصادية تتصدر.. سيناريوهات أوروبا تجاه كييف تتغير ,0.9523809523809523
"قام شقيقان مطلوبان تتراوح أعمارهما بين سن العاشرة والرابعة عشر فقط بتسليم نفسيهما للشرطة، فيما يتعلق بالهجوم العنيف الذي أدى لوفاة رجل مسن في مقاطعة فيلادلفيا بولاية بنسلفانيا الأمريكية. وقد كانا من ضمن سبعة مراهقين آخرين قاموا بالاعتداء على الرجل المسن، جيمس لامبرت البالغ من العمر 73 عامًا. وفي تقرير مات بيتريلو مراسل محطة KYW الإخبارية، لديه المزيد من تفاصيل هذه القضية.
","قام شقيقان مطلوبان تتراوح أعمارهما بين سن العاشرة والرابعة عشر فقط بتسليم نفسيهما للشرطة، فيما يتعلق بالهجوم العنيف الذي أدى لوفاة رجل مسن في مقاطعة فيلادلفيا بولاية بنسلفانيا الأمريكية. وقد كانا من ضمن سبعة مراهقين آخرين قاموا بالاعتداء على الرجل المسن، جيمس لامبرت البالغ من العمر 73 عامًا. وفي تقرير مات بيتريلو مراسل محطة KYW الإخبارية، لديه المزيد من تفاصيل هذه القضية.
",1.0,كاميرا مراقبة ترصد هجومًا عنيفًا من مراهقين على رجل مسن يؤدي لوفاته.. واثنان منهم يسلمان نفسيهما للشرطة,كاميرا مراقبة ترصد هجومًا عنيفًا من مراهقين على رجل مسن يؤدي لوفاته.. واثنان منهم يسلمان نفسيهما للشرطة,1.0
نبه مسؤول في منظمة الصحة العالمية، يوم الخميس، إلى أن إصابات كوفيد-19 ترتفع من جرّاء التطور الذي حصل في فيروس كورونا المستجد، لأنه صار أكثر ذكاء وقدرة على مراوغة الجهاز المناعي لدى الإنسان.,نبه مسؤول في منظمة الصحة العالمية، يوم الخميس، إلى أن إصابات كوفيد-19 ترتفع من جرّاء التطور الذي حصل في فيروس كورونا المستجد، لأنه صار أكثر ذكاء وقدرة على مراوغة الجهاز المناعي لدى الإنسان.,1.0,"""كورونا صار ذكيا جدا"".. تصريح مقلق من مسؤول في منظمة الصحة"," ""كورونا صار ذكيا جدا"".. تصريح مقلق من مسؤول في منظمة الصحة ",0.9830508474576272
أعلنت الخارجية الأوكرانية، يوم الخميس، قطع علاقاتها الدبلوماسية مع كوريا الشمالية بعدما اعترفت الأخيرة باستقلال لوغانسك ودونيتسك.,أعلنت الخارجية الأوكرانية، يوم الخميس، قطع علاقاتها الدبلوماسية مع كوريا الشمالية بعدما اعترفت الأخيرة باستقلال لوغانسك ودونيتسك.,1.0,بعد اعترافها بلوغانسك ودونيتسك.. زيلينسكي يرد على بيونغيانغ, بعد اعترافها بلوغانسك ودونيتسك.. زيلينسكي يرد على بيونغيانغ ,0.9833333333333333
تشهد العديد من المدن والمناطق المغربية، خاصة الداخلية والجنوبية، على مدار الأسبوع الجاري، ارتفاعا ملحوظا في درجات الحرارة، وتعد هذه الأيام الأكثر سخونة على الإطلاق في تاريخ المغرب، بعد أن تجاوز متوسط درجة الحرارة عتبة 45 درجة مئوية، ليتراوح بين 49 و50 درجة مئوية.,تشهد العديد من المدن والمناطق المغربية، خاصة الداخلية والجنوبية، على مدار الأسبوع الجاري، ارتفاعا ملحوظا في درجات الحرارة، وتعد هذه الأيام الأكثر سخونة على الإطلاق في تاريخ المغرب، بعد أن تجاوز متوسط درجة الحرارة عتبة 45 درجة مئوية، ليتراوح بين 49 و50 درجة مئوية.,1.0,المغرب.. موجة حر غير مسبوقة وخبراء يدقون ناقوس الخطر, خاص المغرب.. موجة حر غير مسبوقة وخبراء يدقون ناقوس الخطر ,0.9454545454545454
