description Old,description New ,similarity,Title New,Title Old,similarity
"مع استمرار الهجوم العسكري الروسي، أعلن الجيش الأوكراني مؤخرا عن خطط لإدخال نظام ""تصاريح الحركة""، الذي يحظر على الرجال المؤهلين للتجنيد مغادرة المنطقة المسجلين فيها.","مع استمرار الهجوم العسكري الروسي، أعلن الجيش الأوكراني مؤخرا عن خطط لإدخال نظام ""تصاريح الحركة""، الذي يحظر على الرجال المؤهلين للتجنيد مغادرة المنطقة المسجلين فيها.",1.0,"الجيش الأوكراني يعلن عن ""تصاريح الحركة"".. فما الهدف؟"," الجيش الأوكراني يعلن عن ""تصاريح الحركة"".. فما الهدف؟ ",0.9811320754716981
"نفى وزير الخارجية الروسي، سيرغي لافروف، الأربعاء، تصريحات غربية اتهمت القوات الروسية بتوجيه ضربات للمدن الأوكرانية، واصفا إياها بـ""الكذبة"".","نفى وزير الخارجية الروسي، سيرغي لافروف، الأربعاء، تصريحات غربية اتهمت القوات الروسية بتوجيه ضربات للمدن الأوكرانية، واصفا إياها بـ""الكذبة"".",1.0,لافروف: نظام كييف يقصف شعبه بالأسلحة, لافروف: نظام كييف يقصف شعبه بالأسلحة ,0.972972972972973
يلقي مرض الحمى القلاعية بظلاله على عيد الأضحى في إندونيسيا هذا العام، حيث يتحسر تجار الماشية في أكبر دولة ذات أغلبية مسلمة في العالم على انخفاض المبيعات.,يلقي مرض الحمى القلاعية بظلاله على عيد الأضحى في إندونيسيا هذا العام، حيث يتحسر تجار الماشية في أكبر دولة ذات أغلبية مسلمة في العالم على انخفاض المبيعات.,1.0,"عيد الأضحى في إندونيسيا.. ""مرض خطير"" يلقي بظلاله"," عيد الأضحى في إندونيسيا.. ""مرض خطير"" يلقي بظلاله ",0.9795918367346939
يعمل البنتاغون على إنتاج سلاح جديد لمواجهة النفوذ المتصاعد لكل من روسيا والصين، وقد يبدو غريبا للبعض أن السلاح هو المنطاد.,يعمل البنتاغون على إنتاج سلاح جديد لمواجهة النفوذ المتصاعد لكل من روسيا والصين، وقد يبدو غريبا للبعض أن السلاح هو المنطاد.,1.0,"لمواجهة روسيا والصين.. إنتاج سلاح أميركي ""طائر"""," لمواجهة روسيا والصين.. إنتاج سلاح أميركي ""طائر"" ",0.9791666666666666
"لم يمض من شهر على تقديم الولايات المتحدة أنظمة ""هايمرز"" الصاروخية للقوات الأوكرانية، حتى بدأت تظهر في أرض المعركة في مواجهة القوات الروسية.","لم يمض من شهر على تقديم الولايات المتحدة أنظمة ""هايمرز"" الصاروخية للقوات الأوكرانية، حتى بدأت تظهر في أرض المعركة في مواجهة القوات الروسية.",1.0,"حرب أوكرانيا.. السلاح الأميركي ""القوي"" يضرب الأهداف الروسية"," حرب أوكرانيا.. السلاح الأميركي ""القوي"" يضرب الأهداف الروسية ",0.9833333333333333
ستتخلص كندا من نحو 13.6 مليون جرعة من لقاح أسترازينيكا المقاوم لكوفيد-19، بعدما لم تتمكن من إيجاد متلقين لها في كندا أو خارجها.,ستتخلص كندا من نحو 13.6 مليون جرعة من لقاح أسترازينيكا المقاوم لكوفيد-19، بعدما لم تتمكن من إيجاد متلقين لها في كندا أو خارجها.,1.0,لهذا السبب.. كندا تتخلص من 13.6 مليون جرعة من لقاح كورونا, لهذا السبب.. كندا تتخلص من 13.6 مليون جرعة من لقاح كورونا ,0.9827586206896551
اعتبر مسؤول السياسة الخارجية للاتحاد الأوروبي جوزيب بوريل، يوم الثلاثاء، أن هامش التوصل لتوافق يعيد إيران إلى الامتثال للاتفاق النووي مع الولايات المتحدة، بدأ يضيق.,اعتبر مسؤول السياسة الخارجية للاتحاد الأوروبي جوزيب بوريل، يوم الثلاثاء، أن هامش التوصل لتوافق يعيد إيران إلى الامتثال للاتفاق النووي مع الولايات المتحدة، بدأ يضيق.,1.0,بوريل: هامش إحياء اتفاق إيران النووي يضيق, بوريل: هامش إحياء اتفاق إيران النووي يضيق ,0.9761904761904762
يعد إعلان سيطرتها على لوغانسك، تتجه أنظار روسيا نحو بلدة سلوفيانسك ذات الأهمية الاستراتيجية شرقي أوكرانيا، ضمن حملتها العسكرية في إقليم دونباس، على الجانب الأخر بدأت كييف تركيز عمليتها القتالية جنوبي البلاد في محاولة لانتزاع المناطق التي سيطرت عليها موسكو.,يعد إعلان سيطرتها على لوغانسك، تتجه أنظار روسيا نحو بلدة سلوفيانسك ذات الأهمية الاستراتيجية شرقي أوكرانيا، ضمن حملتها العسكرية في إقليم دونباس، على الجانب الأخر بدأت كييف تركيز عمليتها القتالية جنوبي البلاد في محاولة لانتزاع المناطق التي سيطرت عليها موسكو.,1.0,"أوكرانيا واستراتيجية الجنوب.. تحركات لأجل ""ثغرة على البحر"""," خاص أوكرانيا واستراتيجية الجنوب.. تحركات لأجل ""ثغرة على البحر"" ",0.9508196721311475
تصدرت جريمة اغتصاب أطفال نفذها عسكري لبناني متقاعد من بلدة القاع التابعة لمحافظة البقاع، شمالي شرق لبنان، اهتمام رواد مواقع التواصل الاجتماعي وعناوين الصحف المحلية في البلاد، لما تضمنته من تفاصيل مروّعة شكلت صدمة لدى الشارع اللبناني.,تصدرت جريمة اغتصاب أطفال نفذها عسكري لبناني متقاعد من بلدة القاع التابعة لمحافظة البقاع، شمالي شرق لبنان، اهتمام رواد مواقع التواصل الاجتماعي وعناوين الصحف المحلية في البلاد، لما تضمنته من تفاصيل مروّعة شكلت صدمة لدى الشارع اللبناني.,1.0,في البقاع الشمالي.. متهم باغتصاب أطفال يهز الشارع اللبناني, خاص في البقاع الشمالي.. متهم باغتصاب أطفال يهز الشارع اللبناني ,0.9508196721311475
شهد الأردن جريمة بشعة، حيث قتل رجل طفلتيه ضربا بعصا وأخفى جثتيهما 10 أيام، بينما تمكنت أجهزة الأمن من إنقاذ طلفين آخرين كانا قد أصيبا من جراء التعذيب على يد الأب.,شهد الأردن جريمة بشعة، حيث قتل رجل طفلتيه ضربا بعصا وأخفى جثتيهما 10 أيام، بينما تمكنت أجهزة الأمن من إنقاذ طلفين آخرين كانا قد أصيبا من جراء التعذيب على يد الأب.,1.0,جريمة تهز الأردن.. قتل طفلتيه ضربا وأخفى جثتيهما, جريمة تهز الأردن.. قتل طفلتيه ضربا وأخفى جثتيهما ,0.9795918367346939
